Season,Name,PlayerId,Team,K%,TBF,Stuff+,Age
2023,Kyle Finnegan,640448,WSN,0.21875,288,102.2426655,31
2023,Patrick Sandoval,663776,LAA,0.19631902,652,102.2610096,26
2023,Calvin Faucher,676534,TBR,0.20833333,120,102.2618377,27
2023,Freddy Peralta,642547,MIL,0.30882353,680,102.3336671,27
2023,Eli Morgan,669212,CLE,0.25083612,299,102.3669302,27
2023,Nick Pivetta,601713,BOS,0.31175468,587,102.3892764,30
2023,Danny Young,664849,ATL,0.31428571,35,102.3965926,29
2023,Joe Ryan,657746,MIN,0.29315476,672,102.4255937,27
2023,Dylan Floro,571670,- - -,0.23387097,248,102.4304229,32
2023,Phil Maton,664208,HOU,0.27007299,274,102.4319923,30
2023,Tanner Banks,621383,CHW,0.2,255,102.4394026,31
2023,Bryce Miller,682243,SEA,0.22160149,537,102.458474,24
2023,Hayden Wesneski,669713,CHC,0.21899736,379,102.5052871,25
2023,Braxton Garrett,666129,MIA,0.23672231,659,102.5365776,25
2023,Cooper Criswell,681867,TBR,0.17880795,151,102.5532369,26
2023,Andre Pallante,669467,STL,0.14238411,302,102.5591037,24
2023,John Brebbia,605154,SFG,0.29192547,161,102.5865481,33
2023,Andrew Heaney,571760,TEX,0.23556942,641,102.6484353,32
2023,Beau Brieske,689225,DET,0.20394737,152,102.6931927,25
2023,Bryan Hoeing,663773,MIA,0.17434211,304,102.7403714,26
2023,Anthony Bass,542914,TOR,0.21590909,88,102.8358154,35
2023,Chris Sale,519242,BOS,0.29411765,425,102.8566466,34
2023,Bryse Wilson,669060,MIL,0.19426752,314,102.8903478,25
2023,Alex Lange,656638,DET,0.27430556,288,102.9058681,27
2023,Yacksel Ríos,605441,OAK,0.14285714,14,102.9103226,30
2023,Jose E. Hernandez,669796,PIT,0.27802691,223,102.9558275,25
2023,Fernando Cruz,518585,CIN,0.35125448,279,103.0199287,33
2023,Robert Garcia,676395,- - -,0.25984252,127,103.0915006,27
2023,Garrett Whitlock,676477,BOS,0.23684211,304,103.1007808,27
2023,Edgar Navarro,679346,CHW,0.23076923,39,103.1417333,25
2023,Casey Legumina,668984,CIN,0.18032787,61,103.1550649,26
2023,Elvis Peguero,665625,MIL,0.21428571,252,103.1724312,26
2023,José Quijada,650671,LAA,0.19512195,41,103.1761491,27
2023,Grant Anderson,681982,TEX,0.19480519,154,103.1768403,26
2023,Clarke Schmidt,657376,NYY,0.21469741,694,103.2100199,27
2023,James Paxton,572020,BOS,0.24574209,411,103.2126066,34
2023,Dylan Cease,656302,CHW,0.27295918,784,103.2664518,27
2023,Chris Paddack,663978,MIN,0.36363636,22,103.2765,27
2023,Chris Devenski,606965,- - -,0.24277457,173,103.302158,32
2023,Luis Medina,665622,OAK,0.21414141,495,103.3696433,24
2023,Brenan Hanifee,669724,DET,0.13043478,23,103.5411236,25
2023,Dennis Santana,642701,NYM,0.24,50,103.5468778,27
2023,Joe Musgrove,605397,SDP,0.24310777,399,103.5549838,30
2023,George Kirby,669923,SEA,0.22721268,757,103.6041448,25
2023,Jackson Kowar,663804,KCR,0.21167883,137,103.6292416,26
2023,Colin Selby,681882,PIT,0.26315789,114,103.7058996,25
2023,Jake Bird,656234,COL,0.20209974,381,103.7117344,27
2023,Josh Fleming,676596,TBR,0.11312217,221,103.7256323,27
2023,Collin Snider,676092,KCR,0.11578947,95,103.7429731,27
2023,Dylan Lee,669276,ATL,0.23762376,101,103.8284667,28
2023,Andrés Machado,600921,WSN,0.20772947,207,103.8695201,30
2023,Bryan Baker,641329,BAL,0.27419355,186,103.8917391,28
2023,Jonathan Bowlan,680742,KCR,0.21428571,14,103.9125,26
2023,Daniel Duarte,650960,CIN,0.16911765,136,103.9544308,26
2023,Joely Rodríguez,570257,BOS,0.2745098,51,103.9564815,31
2023,Mychal Givens,571710,BAL,0.09090909,22,104.1053763,33
2023,Yu Darvish,506433,SDP,0.2456446,574,104.1206685,36
2023,Pierce Johnson,572955,- - -,0.32490975,277,104.1671271,32
2023,Michael Fulmer,605242,CHC,0.2742616,237,104.2491404,30
2023,Seth Martinez,661527,HOU,0.23076923,195,104.3178534,28
2023,Jhony Brito,666745,NYY,0.19354839,372,104.3353659,25
2023,Hoby Milner,571948,MIL,0.23412698,252,104.3417528,32
2023,José Leclerc,600917,TEX,0.28755365,233,104.3694094,29
2023,Colin Poche,621363,TBR,0.24796748,246,104.3908992,29
2023,Framber Valdez,664285,HOU,0.24752475,808,104.4887152,29
2023,Michael King,650633,NYY,0.29466357,431,104.6290691,28
2023,Rob Zastryzny,642239,PIT,0.15463918,97,104.6885285,31
2023,Joe Mantiply,573009,ARI,0.17834395,157,104.709387,32
2023,Connor Phillips,683175,CIN,0.27083333,96,104.7322427,22
2023,Sam Coonrod,656322,NYM,0.17647059,34,104.7329252,30
2023,Nick Lodolo,666157,CIN,0.28313253,166,104.7504658,25
2023,JoJo Romero,668941,STL,0.28571429,147,104.7560734,26
2023,Justin Verlander,434378,- - -,0.21524664,669,104.7603163,40
2023,Randy Vásquez,681190,NYY,0.19879518,166,104.7960796,24
2023,Chad Green,643338,TOR,0.30769231,52,104.8144615,32
2023,Max Scherzer,453286,- - -,0.28019324,621,104.8495542,38
2023,Ty Adcock,686654,SEA,0.18965517,58,104.9955556,26
2023,Kaleb Ort,672391,BOS,0.22429907,107,105.0580476,31
2023,Shane Greene,572888,CHC,0.25,12,105.1019048,34
2023,Eduard Bazardo,660825,- - -,0.2238806,67,105.1185926,27
2023,Jesús Luzardo,666200,MIA,0.28070175,741,105.1403817,25
2023,Jeremiah Estrada,669093,CHC,0.23214286,56,105.1452101,24
2023,Zack Weiss,592848,- - -,0.25862069,58,105.1837812,31
2023,Spencer Howard,675921,TEX,0.11111111,18,105.23475,26
2023,Adam Ottavino,493603,NYM,0.23754789,261,105.3083675,37
2023,Dauri Moreta,664294,PIT,0.31799163,239,105.3406243,27
2023,Anthony Banda,607455,WSN,0.17142857,35,105.3835294,29
2023,John King,667463,- - -,0.12738854,157,105.3835691,28
2023,Kyle Nicolas,693312,PIT,0.26923077,26,105.4086486,24
2023,Sammy Peralta,671111,CHW,0.2,90,105.455291,25
2023,Justin Steele,657006,CHC,0.24581006,716,105.6390191,27
2023,Bennett Sousa,656986,- - -,0.29411765,34,105.6905714,28
2023,Zach Eflin,621107,TBR,0.26458037,703,105.6960125,29
2023,José Cisnero,542585,DET,0.26217228,267,105.7601837,34
2023,Joe La Sorsa,686747,- - -,0.19310345,145,105.7973666,25
2023,Justin Bruihl,677865,- - -,0.18181818,121,105.8033684,26
2023,Scott Alexander,518397,SFG,0.14903846,208,105.8600043,33
2023,Cionel Pérez,672335,BAL,0.17813765,247,105.8843757,27
2023,Adbert Alzolay,640470,CHC,0.26482213,253,105.8919013,28
2023,Garrett Crochet,676979,CHW,0.1875,64,105.9607639,24
2023,Matt Bush,456713,MIL,0.20833333,48,105.9683938,37
2023,Bryan Hudson,663542,LAD,0.15909091,44,106.1106098,26
2023,Tanner Rainey,663432,WSN,0.2,5,106.3911111,30
2023,Justin Martinez,679885,ARI,0.24561404,57,106.4458475,21
2023,Reed Garrett,657585,- - -,0.18390805,87,106.4529809,30
2023,Dylan Coleman,669395,KCR,0.21875,96,106.4959269,26
2023,Jimmy Cordero,622772,NYY,0.25757576,132,106.5461323,31
2023,Trevor Kelley,665001,TBR,0.15942029,69,106.6680945,30
2023,Luis Castillo,622491,SEA,0.27306733,802,106.7273102,30
2023,Andrew Wantz,681806,LAA,0.20625,160,106.7301662,27
2023,Keegan Akin,669211,BAL,0.24107143,112,106.7871367,28
2023,Thomas Hatch,641672,- - -,0.20155039,129,106.802695,28
2023,Connor Brogdon,641401,PHI,0.20472441,127,106.8351279,28
2023,Mitch Keller,656605,PIT,0.25454545,825,106.8353372,27
2023,Keaton Winn,676775,SFG,0.20348837,172,106.842918,25
2023,Carlos Estévez,608032,LAA,0.27758007,281,106.92768,30
2023,Andrew Kittredge,552640,TBR,0.2,50,106.9362366,33
2023,Richard Bleier,542947,BOS,0.12121212,132,106.9731264,36
2023,Shintaro Fujinami,660261,- - -,0.232493,357,106.9749574,29
2023,Steven Cruz,674444,KCR,0.24193548,62,107.0007864,24
2023,Ryan Brasier,518489,- - -,0.23529412,238,107.0144797,35
2023,Trevor Richards,670950,TOR,0.33333333,315,107.0259203,30
2023,Caleb Ferguson,657571,LAD,0.25925926,270,107.0672257,26
2023,Ryan Yarbrough,642232,- - -,0.17771883,377,107.1022863,31
2023,Andrew Nardi,677053,MIA,0.30801688,237,107.104749,24
2023,Gerrit Cole,543037,NYY,0.27040195,821,107.133313,32
2023,Javy Guerra,642770,- - -,0.1443299,97,107.2373281,27
2023,Luis Ortiz,656814,PHI,0.2,80,107.284094,27
2023,Carlos Rodón,607074,NYY,0.22377622,286,107.3021574,30
2023,Tarik Skubal,669373,DET,0.32903226,310,107.4001814,26
2023,Jakob Junis,596001,SFG,0.26158038,367,107.4661756,30
2023,John Means,607644,BAL,0.11363636,88,107.4876696,30
2023,Bowden Francis,670102,TOR,0.25735294,136,107.5007435,27
2023,Hunter Stratton,676702,PIT,0.21276596,47,107.5101149,26
2023,Jeffrey Springs,605488,TBR,0.43636364,55,107.5241905,30
2023,David Bednar,670280,PIT,0.28880866,277,107.5944283,28
2023,Jimmy Herget,623474,LAA,0.20472441,127,107.6419126,29
2023,Aaron Nola,605400,PHI,0.25472888,793,107.6941207,30
2023,Matt Bowman,621199,NYY,0.15,20,107.7183133,32
2023,Josh Sborz,622250,TEX,0.30697674,215,107.7760096,29
2023,Ian Hamilton,641656,NYY,0.28870293,239,107.7767706,28
2023,Victor González,624647,LAD,0.22222222,135,107.803872,27
2023,Miguel Díaz,622766,DET,0.2962963,54,107.8598019,28
2023,Julio Urías,628711,LAD,0.24273859,482,107.9195119,26
2023,Tim Mayza,641835,TOR,0.24651163,215,107.933913,31
2023,Phil Bickford,641360,- - -,0.25,304,108.0224765,27
2023,Logan Webb,657277,SFG,0.22823529,850,108.028828,26
2023,Nick Sandlin,680704,CLE,0.27615063,239,108.0529225,26
2023,J.B. Bukauskas,656266,- - -,0.23333333,30,108.0724863,26
2023,Génesis Cabrera,650893,- - -,0.24267782,239,108.1276462,26
2023,Joe Jacques,682175,BOS,0.16393443,122,108.1355788,28
2023,Aaron Civale,650644,- - -,0.23015873,504,108.152033,28
2023,Jason Adam,592094,TBR,0.31081081,222,108.1818543,31
2023,Taj Bradley,671737,TBR,0.28043478,460,108.2058431,22
2023,Brandon Woodruff,605540,MIL,0.29249012,253,108.2996929,30
2023,Garrett Acton,670183,OAK,0.15625,32,108.4325806,25
2023,Domingo Tapia,593619,SDP,0.18666667,75,108.5140881,31
2023,Josh Winckowski,670174,BOS,0.22343324,367,108.5306283,25
2023,Clayton Kershaw,477132,LAD,0.26195029,523,108.6053063,35
2023,Emilio Pagán,641941,MIN,0.23809524,273,108.6059163,32
2023,Joe Jiménez,641729,ATL,0.30672269,238,108.6142275,28
2023,Ryne Stanek,592773,HOU,0.23943662,213,108.6321528,31
2023,Jose A. Ferrer,678606,WSN,0.17605634,142,108.7449926,23
2023,Corbin Burnes,669203,MIL,0.25510204,784,108.7530169,28
2023,Matt Moore,519043,- - -,0.27522936,218,108.7736126,34
2023,Lucas Erceg,668674,OAK,0.27091633,251,108.8039924,28
2023,Hunter Harvey,640451,WSN,0.28510638,235,108.8368366,28
2023,Cristopher Sánchez,650911,PHI,0.24242424,396,108.8804149,26
2023,John McMillon,669111,KCR,0.61538462,13,108.94,25
2023,Alex Speas,666208,TEX,0.33333333,12,109.0138462,25
2023,Jorge López,605347,- - -,0.18421053,266,109.0730294,30
2023,Zach McAllister,502083,NYY,0.17241379,29,109.237707,35
2023,Cole Ragans,666142,- - -,0.28826531,392,109.2818663,25
2023,Bobby Miller,676272,LAD,0.23564356,505,109.3690491,24
2023,Nick Burdi,595897,CHC,0.26666667,15,109.6148276,30
2023,Nick Ramirez,598286,NYY,0.1627907,172,109.6261679,33
2023,Taylor Hearn,621368,- - -,0.19736842,76,109.6266668,28
2023,Devin Williams,642207,MIL,0.37662338,231,109.6639407,28
2023,Cole Waites,686972,SFG,0.13333333,15,109.684,25
2023,Bryan Woo,693433,SEA,0.25067385,371,109.686888,23
2023,Yimi García,554340,TOR,0.28014184,282,109.7075068,32
2023,Sean Hjelle,663546,SFG,0.22302158,139,109.7083721,26
2023,Victor Mederos,682989,LAA,0.17647059,17,109.8069697,22
2023,Yerry Rodríguez,666720,TEX,0.22727273,66,109.8882734,25
2023,Joe Boyle,671212,OAK,0.25,60,109.9649167,23
2023,Sandy Alcantara,645261,MIA,0.19816273,762,110.0495129,27
2023,Jordan Romano,605447,TOR,0.29032258,248,110.0803282,30
2023,Ricky Karcher,676689,CIN,0,4,110.3568421,25
2023,David Robertson,502085,- - -,0.28996283,269,110.4444857,38
2023,Gregory Santos,666619,CHW,0.2283737,289,110.4484536,23
2023,Gerardo Reyes,622103,LAA,0.20408163,49,110.5442593,30
2023,Steven Okert,595345,MIA,0.29554656,247,110.6486563,31
2023,Tyler Glasnow,607192,TBR,0.33402062,485,110.7048629,29
2023,Yunior Marte,628708,PHI,0.20879121,182,110.8241607,28
2023,Eury Pérez,691587,MIA,0.28877005,374,110.8999478,20
2023,Robbie Ray,592662,SEA,0.15789474,19,110.9133333,31
2023,Michael Kelly,547184,CLE,0.22535211,71,110.9141176,30
2023,Yohan Ramírez,670990,- - -,0.19886364,176,110.9805072,28
2023,Lucas Sims,608371,CIN,0.27906977,258,110.9809324,29
2023,José Soriano,667755,LAA,0.3027027,185,111.0148657,24
2023,Prelander Berroa,672860,SEA,0.375,8,111.1380488,23
2023,Nestor Cortes,641482,NYY,0.2518797,266,111.2103262,28
2023,Aaron Loup,571901,LAA,0.19480519,231,111.222799,35
2023,Caleb Thielbar,573204,MIN,0.3,120,111.2398326,36
2023,Taylor Rogers,573124,SFG,0.2962963,216,111.379639,32
2023,José De León,592254,MIN,0.24285714,70,111.4189836,30
2023,Graham Ashcraft,668933,CIN,0.17788462,624,111.4878895,25
2023,Robert Stephenson,596112,- - -,0.38308458,201,111.5241866,30
2023,Chad Smith,663385,OAK,0.15,60,111.6965354,28
2023,DL Hall,669084,BAL,0.28395062,81,111.7125067,24
2023,Andrew Vasquez,607755,- - -,0.19634703,219,111.8237749,29
2023,Huascar Brazobán,623211,MIA,0.25291829,257,111.8391311,33
2023,Chris Martin,455119,BOS,0.23115578,199,112.1149861,37
2023,Hunter Greene,668881,CIN,0.30522088,498,112.1448421,23
2023,Jason Foley,671345,DET,0.19927536,276,112.2705725,27
2023,Greg Weissert,669711,NYY,0.25287356,87,112.2844767,28
2023,Josh Hader,623352,SDP,0.36796537,231,112.3000965,29
2023,Mason Miller,695243,OAK,0.27338129,139,112.3615884,24
2023,Penn Murfee,682171,SEA,0.27586207,58,112.3950685,29
2023,Tom Cosgrove,676680,SDP,0.21463415,205,112.4207452,27
2023,Luis García,472610,SDP,0.19850187,267,112.4473684,36
2023,Griffin Jax,643377,MIN,0.24817518,274,112.6198273,28
2023,Ryan Pressly,519151,HOU,0.2761194,268,112.6699412,34
2023,Shane McClanahan,663556,TBR,0.25799574,469,112.7151622,26
2023,Ryan Walker,676254,SFG,0.29657795,263,112.84339,27
2023,Garrett Cleavinger,664076,TBR,0.29166667,48,112.8825592,29
2023,Grayson Rodriguez,680570,BAL,0.25048544,515,112.9226899,23
2023,J.C. Mejía,650496,MIL,0.26,50,113.0183019,26
2023,Justin Topa,623437,SEA,0.21863799,279,113.03575,32
2023,Thyago Vieira,600986,MIL,0.2,10,113.0610256,30
2023,Robert Suarez,663158,SDP,0.22222222,108,113.1001336,32
2023,Reynaldo López,625643,- - -,0.29856115,278,113.1582015,29
2023,Alex Vesia,681911,LAD,0.29493088,217,113.2398742,27
2023,Kody Funderburk,681892,MIN,0.40425532,47,113.5122917,26
2023,Danny Coulombe,543056,BAL,0.27619048,210,113.5226695,33
2023,Bryan Abreu,650556,HOU,0.34843206,287,113.6851613,26
2023,Tim Hill,657612,SDP,0.12871287,202,113.8662745,33
2023,Matt Strahm,621381,PHI,0.30769231,351,113.8738921,31
2023,Mauricio Llovera,661440,- - -,0.18125,160,113.8750065,27
2023,Aaron Bummer,607481,CHW,0.29213483,267,113.8879854,29
2023,Yennier Cano,666974,BAL,0.22968198,283,114.2543363,29
2023,Shawn Armstrong,542888,TBR,0.26086957,207,114.3107012,32
2023,Joe Kelly,523260,- - -,0.35714286,168,114.454998,35
2023,Steven Wilson,621051,SDP,0.26027397,219,114.6040768,28
2023,Carlos Vargas,672841,ARI,0.31818182,22,114.608642,23
2023,A.J. Puk,640462,MIA,0.32231405,242,114.6707045,28
2023,Evan Phillips,623465,LAD,0.28205128,234,114.6890869,28
2023,Zach Pop,647315,TOR,0.25,56,114.7753769,26
2023,Yency Almonte,622075,LAD,0.23557692,208,114.8355639,29
2023,Ben Joyce,690829,LAA,0.20833333,48,115.179802,22
2023,Sam Moll,594580,- - -,0.25373134,268,115.2137373,31
2023,Gabe Speier,642100,SEA,0.2962963,216,115.7194608,28
2023,Seranthony Domínguez,622554,PHI,0.21428571,224,115.7524211,28
2023,Abner Uribe,682842,MIL,0.30708661,127,115.8869231,23
2023,Drew Rasmussen,656876,TBR,0.26553672,177,115.9506686,27
2023,Brooks Kriske,621139,KCR,0.24,25,116.0223913,29
2023,Camilo Doval,666808,SFG,0.30960854,281,116.2531454,25
2023,Brooks Raley,548384,NYM,0.25847458,236,116.3406537,35
2023,Parker Mushinski,656786,HOU,0.2173913,69,116.5211446,27
2023,Craig Kimbrel,518886,PHI,0.3381295,278,116.5823614,35
2023,Zack Wheeler,554430,PHI,0.26937738,787,116.668217,33
2023,Daniel Palencia,694037,CHC,0.27731092,119,116.7877328,23
2023,Colin Holderman,670059,PIT,0.24166667,240,116.9153068,27
2023,Carlos Hernández,672578,KCR,0.25666667,300,116.968933,26
2023,Adam Cimber,643256,TOR,0.12631579,95,116.9890323,32
2023,Spencer Strider,675911,ATL,0.36828309,763,117.0709296,24
2023,Dustin May,669160,LAD,0.18181818,187,117.2356216,25
2023,Aroldis Chapman,547973,- - -,0.41365462,249,117.7268096,35
2023,A.J. Minter,621345,ATL,0.31538462,260,117.8897552,29
2023,Jeff Hoffman,656546,PHI,0.33173077,208,117.9521782,30
2023,Clay Holmes,605280,NYY,0.27099237,262,119.3557967,30
2023,Julian Merryweather,657240,CHC,0.32343234,303,119.3936868,31
2023,Shohei Ohtani,660271,LAA,0.31450094,531,119.4912249,28
2023,Trevor Megill,656730,MIL,0.35135135,148,119.77177,29
2023,Jake Diekman,518617,- - -,0.26337449,243,119.8477399,36
2023,José Alvarado,621237,PHI,0.37209302,172,120.2082162,28
2023,Adam Kolarek,592473,- - -,0.31818182,22,120.228122,34
2023,Kevin Kelly,687330,TBR,0.20289855,276,120.2501876,25
2023,Paul Sewald,623149,- - -,0.32128514,249,120.843024,33
2023,Ryan Thompson,657044,- - -,0.17355372,121,120.8501471,31
2023,Brock Stewart,592779,MIN,0.35779817,109,121.4292483,31
2023,Brusdar Graterol,660813,LAD,0.18677043,257,121.8402035,24
2023,Guillo Zuñiga,670871,STL,0.5,8,121.9316279,24
2023,Gregory Soto,642397,PHI,0.26,250,122.3948092,28
2023,Andrés Muñoz,662253,SEA,0.31753555,211,123.4572216,24
2023,Jacob deGrom,594798,TEX,0.39130435,115,123.5076,35
2023,Kenley Jansen,445276,BOS,0.27659574,188,123.6448333,35
2023,Tanner Scott,656945,MIA,0.33876221,307,123.7386567,28
2023,Matt Brash,666374,SEA,0.3474026,308,123.7702797,25
2023,Ryan Helsley,664854,STL,0.35616438,146,124.2706425,28
2023,Tyler Rogers,643511,SFG,0.19417476,309,124.6523545,32
2023,Jordan Hicks,663855,- - -,0.28421053,285,124.6546858,26
2023,Orion Kerkering,689147,PHI,0.42857143,14,124.7726667,22
2023,Heath Hembree,592390,TBR,0.5,4,125.1533333,34
2023,Félix Bautista,642585,BAL,0.46413502,237,126.4560888,28
2023,Alek Jacob,689690,SDP,0.5,10,129.0021277,25
2023,Jhoan Duran,661395,MIN,0.32941176,255,130.2730722,25
2023,Jonathan Loáisiga,642528,NYY,0.08695652,69,130.8022881,28
2023,Emmanuel Clase,661403,CLE,0.21192053,302,133.4733749,25
2023,Pete Fairbanks,664126,TBR,0.36956522,184,136.3508595,29
2024,Tyler Heineman,623168,TOR,0,4,-22.94,33
2024,Isiah Kiner-Falefa,643396,TOR,0,9,0.427777778,29
2024,Michael Stefanic,683021,LAA,0,5,3.634666667,28
2024,Luis Guillorme,641645,- - -,0,15,12.7027907,29
2024,Zach McKinstry,656716,DET,0,8,19.08416667,29
2024,Luis Torrens,620443,NYM,0,1,19.26,28
2024,Garrett Hampson,641658,KCR,0,4,19.99076923,29
2024,Matt Mervis,670223,CHC,0,9,21.19567568,26
2024,Cole Tucker,657061,LAA,0,4,23.478,27
2024,Luke Williams,663897,ATL,0,19,23.66271186,27
2024,Matt Wallner,670242,MIN,0,6,24.49904762,26
2024,Eddy Alvarez,657193,NYM,0.2,5,27.39076923,34
2024,Garrett Stubbs,596117,PHI,0,19,29.70030769,31
2024,Luke Maile,571912,CIN,0,18,30.10215385,33
2024,Nick Loftin,679845,KCR,0,3,31.7625,25
2024,Kody Clemens,665019,PHI,0,6,31.94,28
2024,Donovan Walton,622268,SFG,0,5,34.3,30
2024,Pablo Reyes,622569,BOS,0,5,36.09,30
2024,Ildemaro Vargas,545121,WSN,0,9,37.80347826,32
2024,Kyle Farmer,571657,MIN,0,19,37.97414634,33
2024,James McCann,543510,BAL,0,5,38.072,34
2024,Miguel Rojas,500743,LAD,0,4,38.5,35
2024,Tucker Barnhart,571466,ARI,0,7,39.36727273,33
2024,Vidal Bruján,660644,MIA,0.0625,16,40.38436364,26
2024,David Bote,623520,CHC,0,5,42.064,31
2024,Willi Castro,650489,MIN,0,4,42.808,27
2024,Ernie Clement,676391,TOR,0,5,45.595,28
2024,Patrick Wisdom,621550,CHC,0,3,46.70923077,32
2024,Enrique Hernández,571771,LAD,0,18,49.42088889,32
2024,Emmanuel Rivera,656896,MIA,0,20,49.64464286,28
2024,Aaron Hicks,543305,LAA,0,6,49.9,34
2024,Ben Rortvedt,666163,TBR,0.09090909,11,50.69888889,26
2024,Owen Miller,680911,MIL,0,12,51.68,27
2024,Danny Mendick,664901,CHW,0,4,52.19333333,30
2024,Tyler Fitzgerald,666149,SFG,0,14,52.76222222,26
2024,Austin Hedges,595978,CLE,0,6,53.328,31
2024,Jhonny Pereda,640902,MIA,0,1,54.46,28
2024,Weston Wilson,642215,PHI,0,4,55.3775,29
2024,Oswaldo Cabrera,665828,NYY,0,3,56.93,25
2024,Leo Rivas,660844,SEA,0,9,57.332,26
2024,Mike Yastrzemski,573262,SFG,0,8,59.77448276,33
2024,Jose Trevino,624431,NYY,0,13,60.02930233,31
2024,Dominic Smith,642086,BOS,0,11,60.33225806,29
2024,Miguel Sanó,593934,LAA,0,1,61.42,31
2024,David Hensley,682073,MIA,0,10,62.46307692,28
2024,Jake Bauers,641343,MIL,0.05,20,62.89333333,28
2024,Josh Rojas,668942,SEA,0,8,63.24148148,30
2024,Grae Kessinger,666197,HOU,0,3,66.18,26
2024,Andrew Knizner,668800,TEX,0,11,69.70055556,29
2024,Pavin Smith,656976,ARI,0,5,69.70588235,28
2024,Clayton Andrews,677076,NYY,0.33333333,3,70.43066667,27
2024,Brandon Crawford,543063,STL,0,10,70.66742857,37
2024,Carl Edwards Jr.,605218,SDP,0,3,71.08,32
2024,Ryan Loutos,702795,STL,0,10,72.19407407,25
2024,Rowdy Tellez,642133,PIT,0,15,72.66909091,29
2024,Kyle Tyler,667725,MIA,0.17605634,142,73.35365688,27
2024,Andrew Saalfrank,685314,ARI,0,8,75.21692308,26
2024,Hans Crouse,668968,LAA,0.31775701,107,78.39100917,25
2024,Ty Blach,621389,COL,0.10909091,330,78.51781283,33
2024,Jonathan Bermúdez,642834,MIA,0.12121212,33,79.15739487,28
2024,Randy Dobnak,677976,MIN,0.15555556,45,79.35846154,29
2024,Chris Flexen,623167,CHW,0.17397454,707,81.4573524,29
2024,Zach Plesac,668676,LAA,0.09259259,54,81.48618357,29
2024,Max Lazar,676661,PHI,0.16666667,54,81.51635514,25
2024,Jacob Waguespack,621097,TBR,0.21568627,51,81.55402715,30
2024,Gordon Graceffo,700669,STL,0.19354839,31,81.78952381,24
2024,Blair Henley,668874,HOU,0,9,81.83487179,27
2024,Ben Lively,594902,CLE,0.18670886,632,81.86667778,32
2024,Matt Barnes,598264,WSN,0.16666667,60,81.88932203,34
2024,Johnny Cueto,456501,LAA,0.12,50,82.04958084,38
2024,Jordan Lyles,543475,KCR,0.15789474,19,82.41722222,33
2024,Shaun Anderson,641312,- - -,0.11764706,85,82.43737705,29
2024,Drew Thorpe,689672,CHW,0.13157895,190,82.57680111,23
2024,Casey Kelly,543391,CIN,0.19047619,21,82.65820513,34
2024,Caleb Boushley,676961,MIN,0.05,20,82.75079365,30
2024,Allan Winans,642216,ATL,0.09756098,41,82.93823129,28
2024,Darius Vines,670241,ATL,0.13636364,66,83.62568093,26
2024,Tyler Mahle,641816,TEX,0.17857143,56,83.70445415,29
2024,Nick Pratto,668472,KCR,0.25,4,83.9,25
2024,Martín Pérez,527048,- - -,0.18135593,590,83.95438726,33
2024,Raymond Burgos,670103,SFG,0.14285714,7,83.984,25
2024,Marco Gonzales,594835,PIT,0.15231788,151,84.02138182,32
2024,Tommy Henry,674072,ARI,0.16483516,182,84.15241997,26
2024,Carlos Carrasco,471911,CLE,0.19910515,447,84.48563464,37
2024,Ross Stripling,548389,OAK,0.12860892,381,84.53780157,34
2024,Caleb Kilian,668873,CHC,0.14583333,48,84.77360279,27
2024,Josh Rogers,642028,COL,0.06,50,84.97141176,29
2024,Jared Shuster,694363,CHW,0.17445483,321,85.00939535,25
2024,Dinelson Lamet,659275,LAD,0.16666667,18,85.17753425,31
2024,Angel Chivilli,683409,COL,0.21052632,133,85.24438017,21
2024,Kyle Hendricks,543294,CHC,0.15343915,567,85.38573349,34
2024,Marcus Stroman,573186,NYY,0.16740741,675,85.46251207,33
2024,Domingo Germán,593334,PIT,0.18,100,85.53928109,31
2024,Josh Maciejewski,656671,NYY,0.25925926,27,85.62104167,28
2024,Cal Quantrill,615698,COL,0.16768293,656,85.65885636,29
2024,Taijuan Walker,592836,PHI,0.15223097,381,85.69126316,31
2024,Connor Gillispie,687362,CLE,0.25,32,85.71070064,26
2024,Jack O'Loughlin,672552,OAK,0.12765957,47,85.85944134,24
2024,Riley Pint,666207,COL,0.31818182,22,85.87960784,26
2024,Antonio Senzatela,622608,COL,0.12962963,54,85.94073394,29
2024,Evan Kravetz,667478,CIN,0,2,85.995,27
2024,Vladimir Gutierrez,661269,MIA,0.23529412,17,86.09425,28
2024,Griffin Canning,656288,LAA,0.1759134,739,86.09528724,28
2024,Valente Bellozo,678368,MIA,0.14915254,295,86.10417582,24
2024,Jake Eder,671109,CHW,0.11111111,9,86.42533333,25
2024,Dallas Keuchel,572971,MIL,0.13924051,79,86.50577922,36
2024,Scott McGough,543518,ARI,0.16666667,150,86.51584352,34
2024,Jackson Stephens,623451,ATL,0.11764706,17,86.7345098,30
2024,Parker Dunshee,670161,ATL,0.21428571,14,86.83887324,29
2024,Sam Aldegheri,691951,LAA,0.14925373,67,86.94432432,22
2024,Jonathan Heasley,669169,BAL,0.13793103,29,86.97607477,27
2024,Brandon Bielak,656232,- - -,0.1,140,86.98882364,28
2024,Nick Hernandez,663321,HOU,0.29411765,34,87.03294964,29
2024,Brady Feigl,621399,PIT,0,11,87.06772727,33
2024,Dakota Hudson,641712,COL,0.12128713,404,87.09409574,29
